toy_id,Nnorm,P_N2,tau_N2,K_N2_Q_N2,K_N2_Q_Ar,K_ArMeta_Q_N2c,K_ArMeta_Q_N2b,K_ArMeta_Q_2Ar,K_ArRes_Q_N2c,K_ArRes_Q_N2b,K_ArRes_Q_2Ar,P_Ar_dbleStar,frac_Ar_dbleStar
20,0.01455179084727696,0.6147738510744172,37.80718336483932,0.22448995326945254,0.03477927899999923,0.5522799758062258,0.019593960000000004,0.01586,0.39685613957874283,0.36738674999999993,0.0004620000000035881,3.7061233050914395e-13,0.01569878123980839
21,0.01010897686291187,0.5615470602057521,37.80718336483932,0.14739762739624704,0.03477927899999998,0.8895556097338971,0.06595685931204118,0.01392989474757413,0.6140202122535214,0.2124161039984781,0.0004780848776696712,2.291630204792257e-15,0.859710351032226
22,0.00911968667497313,0.9999999999998902,37.80718336483932,0.23970905144697183,0.03477927899999999,1.0609922839401298,0.019593960000000004,0.015859999999906983,0.8367815090879789,0.36738674999999993,0.00046200000000000006,0.04791295255964286,0.9999999999999999
23,0.008685855463452675,0.9999999998472431,37.80718336483932,0.226047366484365,0.01857529828642479,0.7216818849729036,0.019593960000000004,0.01586,0.35170565586314245,0.36738674999999993,0.00046200000000000006,0.046026297677713976,0.9999999999999999
24,0.009892048772750633,0.9999999999927845,37.80718336483932,0.2705843363580812,0.03477927899999998,1.0705454399356358,0.019593960000000004,0.01585999904489358,0.6373568570249931,0.36738674999999993,0.00046200000000000006,0.053337212317953187,0.9999999999999999
25,0.010546213811526841,0.5832347787024822,37.80718336483932,0.15636758645199533,0.02394621959817995,0.6981649896823955,0.019593960000023548,0.01585999999872704,0.38742665671711773,0.3673867499991322,0.00046200000000000006,3.1076778544173657e-13,0.9993346209057885
26,0.009187288772986838,0.6282116179498396,37.80718336483932,0.14704395143440735,0.028391122410127298,1.191964965318983,0.019593960000007283,0.0138316787453499,0.6537403639870021,0.36738674999999993,0.00046200000000000006,5.664841967015705e-13,0.6833933093885862
27,0.009177408706877048,0.9999999985102875,37.80718336483932,0.2462433035995629,0.03477927899999999,0.8525242805658251,0.019593960000000004,0.015859999999999996,0.9486980552869491,0.36738674999999993,0.00046200000000000006,0.05282067351174704,0.9999999999999999
28,0.011939821873360724,0.6046455374581259,37.80718336483932,0.18630292476749288,0.034779277685718216,0.5578596138325174,0.025615183339951768,0.015855584965974855,0.5311129608573327,0.30768149043287757,0.0004935378976856911,2.5861075077922182e-12,1.8215278025495093e-11
29,0.00909393493721772,0.9999999967678072,37.80718336483932,0.23778827021741286,0.03376255721610745,0.8239821371539969,0.019593960000000004,0.015859999990882258,0.6649849773885936,0.36738674999999993,0.00046200000000000006,0.06493067364804395,0.9999999999999999
30,0.010324387291694577,0.5042072650288989,37.80718336483932,0.1295038304338281,0.03477927899959637,1.1844450945793088,0.0195940487122018,0.012479377775276038,0.47951631645713527,0.3673867302129919,0.00046200130061116695,1.0104516050707576e-11,3.6137356633767544e-06
31,0.015633840663018397,0.6144257975489503,37.80718336483932,0.25729328225891407,0.034779278993676714,0.6556128522968576,0.019593960000000004,0.015859999999999687,0.31227873796574707,0.3673867499914865,0.00046200000000656897,0.0044325193856864994,0.9999999999999988
32,0.010961607722222514,0.9746311274748646,37.80718336483932,0.28528495005758164,0.03477927899999999,0.6767023906288999,0.019593960000000004,0.015859999955081167,0.7601873418980288,0.36738674999999993,0.00046200000000000006,0.03662771862494092,0.9999999999999999
33,0.012217695181836937,0.5553220491752765,37.80718336483932,0.17509123150612912,0.027684645699685023,1.1919658960996244,0.019593960002967745,0.015859994519139956,0.31227873750000945,0.367386749999996,0.000505903058528906,2.79664442259221e-13,0.9992204466261156
34,0.012030212793089618,0.9999999225729714,37.80718336483932,0.32464346258709753,0.03477927899999999,0.2979914833458485,0.07837582619596574,0.00712986851098345,0.8612064414988349,0.24368602487250735,0.0013833818073571355,0.010794718321851256,0.9999999957407311
35,0.009846036527465638,0.9999999995545992,37.80718336483932,0.2560019246058455,0.028769554932159967,0.8537049760859553,0.019593960000000004,0.015859999957733177,0.5770236266033064,0.36738674999999993,0.00046200000000000006,0.0397285895952874,0.9999999999999999
36,0.009059373481365441,0.986977811271497,37.80718336483932,0.2379913970404472,0.03477927899999999,0.9548832719606541,0.019593960000000004,0.01585999999991125,0.9316051874510198,0.36738674999999993,0.00046200000000000006,0.03800972408550957,0.9999999999999999
37,0.008136087040741317,0.8997025572341321,37.80718336483932,0.19007358597069404,0.03477927899999999,1.191965899963582,0.019593960000000004,0.01297205539042513,1.2159640851334699,0.36738674999999993,0.00046200000000000006,0.026852152369498648,0.9999999999999999
38,0.014352831092338918,0.999999999999999,37.80718336483932,0.37379604286978824,0.03477927899999999,0.29799147500000006,0.07837583925057849,0.007958983181648742,0.3297287593022743,0.36738674999999965,0.00046200000000000006,0.049787067726004115,0.9999999999999073
39,0.01123477378488727,0.999999999999972,37.80718336483932,0.30220272890996974,0.03477927899999999,0.481060830760212,0.019593960000000004,0.015859999999517243,0.626444136855839,0.36738674999999993,0.00046200000000000006,0.04695366006564748,0.9999999999999999
40,0.012406955089775578,0.6008173113895668,37.80718336483932,0.18789787642832745,0.028086483017932293,0.7566812938828239,0.019593960000000004,0.015859999999649425,0.33131192830449047,0.36738674999999027,0.000462000000000005,2.336455765030633e-13,0.9999987977846788
41,0.011948969893360441,0.5606440718431225,37.80718336483932,0.176390923066236,0.03477927898750744,0.7585916998864082,0.019593960000000007,0.015859999975706814,0.5288087295447479,0.36738674999999993,0.0004620000000005633,1.540346987325165e-12,0.9999999999907153
42,0.013511848589193494,0.6715619728451404,37.80718336483932,0.23916088129149135,0.0312917221160618,0.588176262125337,0.03668357300616951,0.015792662449254456,0.4736412578120022,0.357464559387259,0.0007777625758266625,5.111007940969971e-12,0.9949245801552505
43,0.010907581252794604,0.5575275339369613,37.80718336483932,0.15910454885284167,0.0347792789997187,1.1919389395059996,0.019593960000002426,0.014560298847071662,0.5683738099849794,0.36738674999999993,0.0004620000000000133,6.518611337438093e-12,0.9774433249965844
44,0.007955176057004826,0.999999999684483,37.80718336483932,0.21696240959829005,0.031781929122512244,0.7599199922495693,0.019593960000000032,0.015859999999527127,1.2491149499999497,0.36738674999999993,0.00046200000000000006,0.05876381248000537,0.9999999999999999
45,0.009402669229981356,0.9999999999999993,37.80718336483932,0.2432032131862481,0.03477927899999999,0.29799147500000006,0.07837583999999967,0.004327462684105713,0.9088036672975738,0.3673867499999716,0.00046200000000000006,0.06510374421651777,0.9999999995794855
46,0.007958576669141766,0.9999999999993742,37.80718336483932,0.21211267017013366,0.03477927899999999,1.1919658848329238,0.01959396000000219,0.013981977915251615,1.0506086133015724,0.36738674999999993,0.00046200000000000006,0.05342518027586929,0.9999999999999999
47,0.009093073208566465,0.9508665498991922,37.80718336483932,0.2292235365531928,0.03477927899999999,1.013948205824204,0.01959396000000003,0.015859999999006134,1.2491149499999996,0.36738674999999993,0.00046200000000000006,0.02981087156370537,0.9999999999999999
48,0.01133011323606745,0.5499647047439599,37.80718336483932,0.15527188826143962,0.0347792152519988,1.1918976464990316,0.01959459535089602,0.012454144627079566,0.4306585278000997,0.36738674656007264,0.00046200016648197,9.644564676301683e-15,0.07198006810478685
49,0.010369777373395438,0.5533441784211708,37.80718336483932,0.14333540718490295,0.03477927899962316,1.0251367075321762,0.019593960000000004,0.01585999999554423,0.6361006510416604,0.3673867499999547,0.00046200000000000006,9.696396268150532e-12,0.9999999844318053
50,0.011351759397441692,0.9999999999999422,37.80718336483932,0.3045826312085533,0.03477927899999999,0.7995870015308796,0.019593960000000004,0.015859999996769725,0.5743809328739917,0.36738674999999993,0.00046200000000000006,0.039034027794011154,0.9999999999999998
51,0.008551899358880895,0.9999999998253025,37.80718336483932,0.22481601780801022,0.03477927899999999,1.191965899819922,0.019593960000000004,0.01320312164782223,0.9600887176919323,0.36738674999999993,0.00046200000000000006,0.038380552972384054,0.9999999999999999
52,0.010151682325235533,0.7336547432325101,37.80718336483932,0.1906849032978057,0.03201777510823837,1.1826956688051038,0.019593968416065793,0.014632865761388475,0.7049799057856277,0.3673867486155055,0.00046200000037633813,1.1148175152522885e-12,0.011899672621620921
53,0.01158162155287753,0.5059447745728209,37.80718336483932,0.15247838813037456,0.03477927899999998,1.1919655202600934,0.01959396000003207,0.015253527668571656,0.45403717906622576,0.36738674999999993,0.00046200000000000006,8.20226533879056e-17,0.37860604126578623
54,0.01380333708306017,0.6032220573664352,37.80718336483932,0.21630104603670428,0.02866727914698195,0.5312017313887524,0.019593960000051664,0.015859999937908896,0.31227873757271424,0.3673867409802339,0.0005879535920417029,2.9500034159135857e-15,0.9140859606406294
55,0.00930263725141008,0.7102032068727456,37.80718336483932,0.17138980184306696,0.03477927899999999,0.29799160769811844,0.07837583999966036,0.005399269989043287,1.1525725822749349,0.09184670380082512,0.000936991291006144,1.3063126056706375e-20,5.081507069633928e-05
56,0.010561000832427508,0.6225279972561845,37.80718336483932,0.1677703637102981,0.03403323259148049,1.1900342180881476,0.019600469537470785,0.014952322831146512,0.6807602772183263,0.3673867450928487,0.00046200000040281717,6.803096969003005e-15,0.8722641412338845
57,0.010231710575594868,0.5039277617479977,37.80718336483932,0.12950382937500005,0.03477927899999999,1.1919657084175732,0.019595108234348,0.004626451971944213,0.4242275181299759,0.36738674999999993,0.00046200000027244776,1.394814374783392e-14,0.21817834515884915
58,0.009125845083335436,0.7783892453957352,37.80718336483932,0.1854878999944469,0.03477927899999999,0.8806462005663088,0.019593960000000004,0.01586,1.0428392759216265,0.36738674999999993,0.00046200000000000006,0.02354589719659439,0.9999999999999999
59,0.00840815586807149,0.59624242960704,37.80718336483932,0.12950382937500018,0.02740631792044575,1.089188950891063,0.01959396000000247,0.015859999961323906,0.7137065589704615,0.36738674999999993,0.00046200000000000006,0.0075723779908384,0.9999999952895512
60,0.00857619742131058,0.9999999999331407,37.80718336483932,0.22095351090830712,0.023746483112612026,0.9607017869049627,0.019593960000000004,0.015859999999780494,0.438703833400365,0.36738674999999993,0.00046200000000000006,0.05978060595455026,0.9999999999999999
61,0.011148375167464445,0.6325733997240798,37.80718336483932,0.1764273268554192,0.0322912863441291,1.1918677012230472,0.019594083112354735,0.015079669181483412,0.4503175771055373,0.36738674999999993,0.0004620000000962146,1.7111627866086158e-13,0.9999484615669446
62,0.009354364127967155,0.9999999999999999,37.80718336483932,0.2507025971544037,0.03477927899999999,0.2979914841372076,0.07837583999999817,0.0059550552110576435,0.4311617769224548,0.36738674560888807,0.00046200000000000006,0.12483504457496382,0.3281270848602413
63,0.009686925505340402,0.526166336597284,37.80718336483932,0.12950382944133634,0.02248837661590916,0.622400608920489,0.019593960000294675,0.015859999996960736,0.43628845884526707,0.3673867499999986,0.00046200000000000006,1.3448289117720703e-20,0.8781067450853841
64,0.010888856437783985,0.5446947741371098,37.80718336483932,0.15010249177227802,0.03477927899992296,1.1662838811280538,0.019593981858491177,0.01585909063291464,0.5139965544870133,0.36738674999999976,0.00046200000012763755,4.3115748530354666e-11,0.9874478548972208
65,0.008272482464618506,0.9999999999994167,37.80718336483932,0.22374928447819628,0.03477927899999999,1.19196589999916,0.019593960000000004,0.014968547214386058,1.2491149498010774,0.36738674999999993,0.00046200000000000006,0.058046233348601456,0.9999999999999999
66,0.009334951697301001,0.6363532422352672,37.80718336483932,0.1533057737691054,0.031195609738562374,1.0827763731948676,0.01986163716417217,0.015340457233386635,0.9081094335540565,0.36738674989380915,0.0004620000016091097,3.633967928512834e-11,0.2579318641407694
67,0.009097785971555715,0.6048081940350851,37.80718336483932,0.13708860703372816,0.03457266442341513,1.1909189510848337,0.019593961635776896,0.010986463158852594,0.9938398748976102,0.3673867499997985,0.00046200000054770664,3.272020958224604e-13,0.00043039191047343473
68,0.014615513892297925,0.5979669520602248,37.80718336483932,0.2305713443430895,0.03477927899999662,0.4186647096746908,0.01960073952642353,0.015846094579663524,0.42423781650739045,0.35901348611301104,0.0006110033753193538,8.380453471452008e-14,5.891187331980206e-05
69,0.010692905737527719,0.5072904054542415,37.80718336483932,0.13861535329363364,0.03477927899879806,1.0582125244386642,0.019593961050523162,0.015859997203769148,0.6146588797688783,0.36738674997095055,0.00046200000000000006,6.245692767210989e-12,0.9999999248311818
70,0.013754273168292027,0.5966691183586127,37.80718336483932,0.2177399619757111,0.03477927835279758,0.6561233020003416,0.019593960000000618,0.015859999681528743,0.4055071994776983,0.36738674999981014,0.0004620000000000009,6.326210315981452e-12,0.9999966932146378
71,0.012356802320239245,0.5228073058834212,37.80718336483932,0.16321676291432718,0.034779277283442565,0.9425702000398718,0.021388115102539983,0.015825509667472256,0.43535769272577934,0.36738674999999127,0.00046201552779732383,1.1517093294284414e-12,0.8135082955817025
72,0.01414942884095584,0.5763672266794646,37.80718336483932,0.2101339597830284,0.03477927899999999,0.8759532722473103,0.019593960000000004,0.015859999997876392,0.31227873750000296,0.36738674999999993,0.00046200000000000006,0.0022141218603825745,0.9999999999978765
73,0.011024805143727712,0.9999999998487826,37.80718336483932,0.3018313935768205,0.03477927899999823,0.5617699632678049,0.019593960000000004,0.015859999996612147,0.6188405650920001,0.3673867499999986,0.00046200000000000006,0.06207600198487756,0.9999999999973358
74,0.010355969328200472,0.9999999999999999,37.80718336483932,0.2813367826696831,0.03477927899999999,0.6090018916480252,0.019593960000000004,0.015859999986278437,0.6497513190386501,0.36738674999999993,0.00046200000000000006,0.057953332837435,0.9999999999999999
75,0.009620222851707005,0.5560399960791632,37.80718336483932,0.13524299746007928,0.03139411121219252,1.1910592975705934,0.036816213872074934,0.006284970851659509,0.46819694037146486,0.36732420677371347,0.00046231241413366864,7.090338799939877e-21,3.339109813746844e-07
76,0.00772264781438628,0.9999999999997781,37.80718336483932,0.20478486000379564,0.03477927899999999,1.1033035162574714,0.019593960000000004,0.01585999997283659,1.2491149499954683,0.36738674999999993,0.00046200000000000006,0.06736997696840347,0.9999999999999999
77,0.014359680098914654,0.591612041528541,37.80718336483932,0.214058491602478,0.034779278999983766,0.42994761343188626,0.01959411142390532,0.01585960058631198,0.35773126343829503,0.36738674990932807,0.00046200000013794733,1.2507292705074147e-12,1.305855157764617e-06
78,0.012336968035797511,0.6311557694247952,37.80718336483932,0.20183373597149618,0.02658756662099296,0.9941632904829469,0.01959406852816492,0.01585673258320428,0.31227886740814276,0.36738674996361775,0.000588725352582478,4.3350331275179513e-11,0.987251339280117
79,0.015721403591832182,0.6081916090213102,37.80718336483932,0.24660575136998547,0.0347792789999988,0.6133778751997947,0.019593960000000004,0.015859999419592555,0.3210825604044539,0.36738674999999993,0.00046200000000000006,4.244559006964653e-11,0.9999999999980016
80,0.008543528546837,0.9999999999999999,37.80718336483932,0.22605914990250306,0.03477927899999999,1.1918112458090575,0.019593960020520614,0.015301220750365824,0.841437087559386,0.36738674999999993,0.00046200000000000006,0.04866182417420804,0.9999999999999999
81,0.014767350140840643,0.9999999999116218,37.80718336483932,0.4087510605824874,0.03477927899999919,0.5529202607049062,0.019593960000000004,0.015859999999999996,0.3762361461318788,0.36738674999999993,0.00046200000000000006,0.055534653161397864,0.9999999999955453
82,0.009759803300313289,0.9999999999982295,37.80718336483932,0.25861704026460264,0.034779278999999906,0.9174272465801855,0.01959396000052762,0.015859999476509543,0.7731524329006524,0.3673867499999998,0.00046200000000000006,0.03557442711584732,0.9999999999995942
83,0.012292919387396321,0.5712554042027412,37.80718336483932,0.18507775968852497,0.027594711344673985,1.039918593077141,0.019593960000451868,0.015859953088988698,0.31227873781359755,0.36738674994218756,0.0006708819739378339,3.144095704692083e-14,0.17699986820685595
84,0.014256170122079437,0.5515653940606918,37.80718336483932,0.2039664875266331,0.03477927446112622,0.8662465362029136,0.019593960001418942,0.015850953559526666,0.3377028373391238,0.36733251125569,0.0004620001130457104,8.428795619970201e-12,0.012910144199088203
85,0.010526705837020325,0.9999999999964233,37.80718336483932,0.2766483668298219,0.03477927899999999,1.1919658992865458,0.019593960000000004,0.015681709610414495,0.5541828568624193,0.36738674999999993,0.00046200000000000006,0.03572337640283853,0.9999999999999999
86,0.011932353590653392,0.6435974485250785,37.80718336483932,0.19664273224335302,0.034779278997392096,1.101860078264152,0.019597768187005156,0.013828074841721338,0.4303289683136465,0.36738674997895926,0.00046200000000000006,1.1752836846910665e-11,0.08845282002332489
87,0.012201048921398507,0.6845092065334493,37.80718336483932,0.21393527349540062,0.034779240036057195,1.024387520747488,0.02048127236669923,0.007117838394430043,0.3704489277534642,0.36738674999999993,0.0004620000359218909,5.1807963967134485e-12,0.9190262055929743
88,0.011073342426159654,0.6003857542917396,37.80718336483932,0.17516721478795594,0.03477927899976238,1.0498457416011377,0.019593960297265466,0.015859705377953556,0.6610691884023804,0.3673867497175146,0.0004620000000000172,3.387359068299164e-11,7.342822812325664e-11
89,0.00950359846833937,0.6475211558991059,37.80718336483932,0.15892679408900676,0.017859243760359588,0.691462597599115,0.02645672503744051,0.01574614362627374,0.35839595187799417,0.3670568476371105,0.0004620106318847057,1.1255610508323203e-16,0.8304648666268077
90,0.011459940331238889,0.8630486268713917,37.80718336483932,0.25755826526602266,0.025694850872244858,0.6546370097906244,0.019593960000000004,0.015859999879941435,0.31227873752405666,0.36738674999958354,0.0004896947439414805,0.029584869384710787,0.9999999973383095
91,0.010094985466707335,0.6077540502202852,37.80718336483932,0.15506498800552146,0.03477927899999999,0.9152365937078816,0.06747005335415913,0.013120772153171142,0.6710213305839611,0.2849259245203377,0.0004698398908262151,6.301002257109378e-16,0.9993268836374726
92,0.012911738384665932,0.5988757852993962,37.80718336483932,0.1977568195776777,0.0347792761378425,0.37822388679083596,0.019594647591657778,0.015859999671148373,0.656601432329072,0.3673867499988836,0.00046200000000005996,3.429919820382243e-12,0.0034853485211562424
93,0.009751560289030091,0.5987043412182098,37.80718336483932,0.14706459496517657,0.03223685717158666,1.191956513333668,0.019593960000006256,0.015739445429703836,0.6938903837697795,0.3673867499999987,0.00046200000000000006,7.282329793094201e-17,0.9999994936535793
94,0.006551059360194108,0.999999652961792,37.80718336483932,0.16809880692782056,0.020622345661730164,0.8009566303947346,0.019593960000000004,0.01585999999995944,0.8013981607412347,0.36738674999999993,0.00046200000000000006,0.05146731303679718,0.9999999999999856
95,0.00983495390499245,0.6716964990288063,37.80718336483932,0.16687740998335435,0.03109954118898589,1.0917406659371824,0.019593960000041623,0.015859952176112992,0.6868615469503074,0.3673867499999993,0.00046200000000000006,1.6993735801979185e-12,0.543194358132202
96,0.010556219784176982,0.9999999999996066,37.80718336483932,0.2760410223328067,0.01677714623353908,0.38050518633139807,0.01959396000000001,0.015859999997889493,0.3122787375,0.36738674999999904,0.0005155289010038486,0.030589208126479205,0.9999999999999999
97,0.0065960679819014574,0.9999999996452574,37.80718336483932,0.17309731326930664,0.022467550135527474,1.042549660494505,0.019593960000000004,0.01585999999999979,0.8874896137961076,0.36738674999999993,0.00046200000000000006,0.048550198482273196,0.9999999999999999
98,0.009516924297822645,0.5581405645220676,37.80718336483932,0.1345838803080945,0.03477820027463896,1.0031212762162234,0.019598500808772498,0.015849156470109618,1.2490968994538425,0.3673748048819885,0.0004620000000112613,6.095244592266644e-11,0.0007599966774745368
99,0.010073328313129761,0.5055934453626015,37.80718336483932,0.13119989331912582,0.03477927899981814,1.191938616066774,0.01959396000005959,0.012854696552925624,0.6699408174294574,0.36738674969219154,0.00046200000000001795,1.0434271535013565e-10,0.9999999936612989
100,0.010840579649286194,0.9959294826998292,37.80718336483932,0.2841029201669128,0.03477927899999999,0.7883474546456748,0.019593960000000004,0.01586,0.49593345456373955,0.36738674999999993,0.00046200000000000006,0.05116023494693128,0.9999999999999999
101,0.011075390839251197,0.819046468473153,37.80718336483932,0.2421357345931569,0.033045713873542736,0.5751826318892296,0.019593960000000004,0.01586,0.8197853680126528,0.36738674999999993,0.00046200000000000006,0.01995119157719554,0.9999999999999999
102,0.011152253871659763,0.6442684375363095,37.80718336483932,0.19212131916335737,0.03477927899999999,0.29799147500000006,0.01959396000000001,0.01586,0.8143210916689808,0.25054685358580336,0.0006058172617962919,0.007235306301450674,0.9999999999999999
103,0.015547715234809455,0.6782927285097617,37.80718336483932,0.275965261036491,0.03477927899999758,0.5558864655188389,0.019593960000000004,0.015859999959062676,0.3122787375175773,0.3673867499999807,0.0004620000000003964,0.011132486110310348,0.9999999999999671
104,0.009997740328338585,0.9999999999999923,37.80718336483932,0.2698726700127076,0.03477927899999999,0.5893701415981742,0.019593960000000004,0.015859999995960092,0.9975712699676872,0.36738674999999993,0.00046200000000000006,0.0510298408953027,0.9999999999999999
105,0.009064839008186776,0.5699838937591132,37.80718336483932,0.12950382939654756,0.03477927899999999,1.1917672812734477,0.019593960814595485,0.009820061305808779,0.7993444953617401,0.36738674990315384,0.00046200000000000006,0.005438529861169718,0.9999999999999832
106,0.013736226548551642,0.5461497976149909,37.80718336483932,0.19664962393911548,0.0347792789989833,0.3633281199469741,0.01960209883623133,0.015848980368512133,0.5388965559073428,0.35215694134559633,0.0006280095482935001,1.824150467395954e-10,0.9863849378612844
107,0.01081661684760326,0.9860687412361195,37.80718336483932,0.2772375393830148,0.03477927899999999,0.4921368265051533,0.07836390618050772,0.012197071472460524,0.5489226437088863,0.28029825742064923,0.0005963645093511898,0.054356301568735485,0.9999999999999993
108,0.01196892265551646,0.8043363003711439,37.80718336483932,0.25370217336558043,0.03477927899999999,0.568957009510242,0.019593960000000004,0.01586,0.49861266424527995,0.36738674999999993,0.00046200000000000006,0.0304649540822187,0.9999999999999999
109,0.012808780572704665,0.5083638203524921,37.80718336483932,0.16628534477482335,0.03477927899999999,1.1919655652105505,0.019593974170257527,0.010823728389644441,0.3130461168674169,0.36738674987545517,0.00046200000002718687,3.5384394569982853e-12,0.4929053800968639
110,0.010226919925899195,0.9999999988771059,37.80718336483932,0.272117013262726,0.03125871380460109,0.6953159685375891,0.019593960000000004,0.01586,0.7391917202504839,0.36738674999999993,0.00046200000000000006,0.045887126403160304,0.9999999999999999
111,0.009513858712491337,0.9999999999999918,37.80718336483932,0.25076106605472204,0.03477927899999999,0.7296413829260909,0.019593960000000854,0.01585999997757887,0.9356918226135283,0.36738674999999993,0.00046200000000000006,0.052229282350833114,0.9999999999999999
112,0.013453883960828174,0.763818079398268,37.80718336483932,0.2633721311545067,0.030702586861312414,0.8878498321670685,0.01959396000048138,0.01585999898621639,0.3122787375125728,0.36738674999999993,0.00046200000004706924,0.007837369733832124,0.9999999929770674
113,0.015309268153646824,0.6353738233804431,37.80718336483932,0.2538271723285975,0.034779278998306844,0.6326898915076559,0.01959396000471531,0.01585999941452748,0.31227873783058696,0.3673867499994631,0.00046612191648748855,4.280245835588247e-14,0.9998676517801709
